DatePQ,Average Birth Rate,Year,Month Name,Day,Day Name,Month Number,Day of the week Number
23-Jan-95,10640,1995,January,23,Monday,1,1
30-Jan-95,10515,1995,January,30,Monday,1,1
1-Jan-96,7683,1996,January,1,Monday,1,1
8-Jan-96,10044,1996,January,8,Monday,1,1
15-Jan-96,9912,1996,January,15,Monday,1,1
22-Jan-96,10593,1996,January,22,Monday,1,1
29-Jan-96,10374,1996,January,29,Monday,1,1
6-Jan-97,10456,1997,January,6,Monday,1,1
13-Jan-97,10267,1997,January,13,Monday,1,1
20-Jan-97,10444,1997,January,20,Monday,1,1
27-Jan-97,10527,1997,January,27,Monday,1,1
5-Jan-98,10556,1998,January,5,Monday,1,1
12-Jan-98,10553,1998,January,12,Monday,1,1
19-Jan-98,10325,1998,January,19,Monday,1,1
26-Jan-98,10771,1998,January,26,Monday,1,1
4-Jan-99,10396,1999,January,4,Monday,1,1
11-Jan-99,10816,1999,January,11,Monday,1,1
18-Jan-99,10508,1999,January,18,Monday,1,1
25-Jan-99,10973,1999,January,25,Monday,1,1
6-Mar-00,11248.5,2000,March,6,Monday,3,1
13-Mar-00,11051.5,2000,March,13,Monday,3,1
20-Mar-00,11438,2000,March,20,Monday,3,1
27-Mar-00,11171,2000,March,27,Monday,3,1
5-Mar-01,11296.5,2001,March,5,Monday,3,1
12-Mar-01,11480.5,2001,March,12,Monday,3,1
19-Mar-01,11225.5,2001,March,19,Monday,3,1
26-Mar-01,11166,2001,March,26,Monday,3,1
4-Mar-02,11541.5,2002,March,4,Monday,3,1
11-Mar-02,11093,2002,March,11,Monday,3,1
18-Mar-02,11527.5,2002,March,18,Monday,3,1
25-Mar-02,11399.5,2002,March,25,Monday,3,1
3-Mar-03,12632.5,2003,March,3,Monday,3,1
10-Mar-03,11563.5,2003,March,10,Monday,3,1
17-Mar-03,11854,2003,March,17,Monday,3,1
24-Mar-03,11570.5,2003,March,24,Monday,3,1
31-Mar-03,11406,2003,March,31,Monday,3,1
1-Mar-04,12017,2004,March,1,Monday,3,1
8-Mar-04,11816,2004,March,8,Monday,3,1
15-Mar-04,11903,2004,March,15,Monday,3,1
22-Mar-04,11842,2004,March,22,Monday,3,1
29-Mar-04,11788,2004,March,29,Monday,3,1
7-Mar-05,11801,2005,March,7,Monday,3,1
14-Mar-05,12086,2005,March,14,Monday,3,1
21-Mar-05,12108,2005,March,21,Monday,3,1
28-Mar-05,11820,2005,March,28,Monday,3,1
6-Mar-06,12361,2006,March,6,Monday,3,1
13-Mar-06,11742,2006,March,13,Monday,3,1
20-Mar-06,12335,2006,March,20,Monday,3,1
27-Mar-06,12095,2006,March,27,Monday,3,1
5-Mar-07,12480,2007,March,5,Monday,3,1
12-Mar-07,12524,2007,March,12,Monday,3,1
19-Mar-07,12366,2007,March,19,Monday,3,1
26-Mar-07,12462,2007,March,26,Monday,3,1
3-Mar-08,12621,2008,March,3,Monday,3,1
10-Mar-08,12648,2008,March,10,Monday,3,1
17-Mar-08,13006,2008,March,17,Monday,3,1
24-Mar-08,12352,2008,March,24,Monday,3,1
31-Mar-08,12211,2008,March,31,Monday,3,1
2-Mar-09,12276,2009,March,2,Monday,3,1
9-Mar-09,12400,2009,March,9,Monday,3,1
16-Mar-09,12264,2009,March,16,Monday,3,1
23-Mar-09,12056,2009,March,23,Monday,3,1
30-Mar-09,12330,2009,March,30,Monday,3,1
1-Mar-10,11984,2010,March,1,Monday,3,1
8-Mar-10,11514,2010,March,8,Monday,3,1
15-Mar-10,11548,2010,March,15,Monday,3,1
22-Mar-10,11657,2010,March,22,Monday,3,1
29-Mar-10,11745,2010,March,29,Monday,3,1
7-Mar-11,11490,2011,March,7,Monday,3,1
14-Mar-11,11275,2011,March,14,Monday,3,1
21-Mar-11,11794,2011,March,21,Monday,3,1
28-Mar-11,11489,2011,March,28,Monday,3,1
5-Mar-12,11391,2012,March,5,Monday,3,1
12-Mar-12,11571,2012,March,12,Monday,3,1
19-Mar-12,11578,2012,March,19,Monday,3,1
26-Mar-12,11474,2012,March,26,Monday,3,1
4-Mar-13,11667,2013,March,4,Monday,3,1
11-Mar-13,11591,2013,March,11,Monday,3,1
18-Mar-13,11825,2013,March,18,Monday,3,1
25-Mar-13,11619,2013,March,25,Monday,3,1
3-Mar-14,11793,2014,March,3,Monday,3,1
10-Mar-14,11620,2014,March,10,Monday,3,1
17-Mar-14,11936,2014,March,17,Monday,3,1
24-Mar-14,11542,2014,March,24,Monday,3,1
31-Mar-14,11511,2014,March,31,Monday,3,1
7-Mar-94,10996,1994,March,7,Monday,3,1
14-Mar-94,11092,1994,March,14,Monday,3,1
21-Mar-94,11140,1994,March,21,Monday,3,1
28-Mar-94,11051,1994,March,28,Monday,3,1
6-Mar-95,10810,1995,March,6,Monday,3,1
13-Mar-95,10609,1995,March,13,Monday,3,1
20-Mar-95,10588,1995,March,20,Monday,3,1
27-Mar-95,10541,1995,March,27,Monday,3,1
4-Mar-96,10586,1996,March,4,Monday,3,1
11-Mar-96,10668,1996,March,11,Monday,3,1
18-Mar-96,10812,1996,March,18,Monday,3,1
25-Mar-96,10662,1996,March,25,Monday,3,1
3-Mar-97,10837,1997,March,3,Monday,3,1
10-Mar-97,10691,1997,March,10,Monday,3,1
17-Mar-97,10881,1997,March,17,Monday,3,1
24-Mar-97,10903,1997,March,24,Monday,3,1
31-Mar-97,10283,1997,March,31,Monday,3,1
2-Mar-98,11019,1998,March,2,Monday,3,1
9-Mar-98,10801,1998,March,9,Monday,3,1
16-Mar-98,10836,1998,March,16,Monday,3,1
23-Mar-98,10779,1998,March,23,Monday,3,1
30-Mar-98,10990,1998,March,30,Monday,3,1
1-Mar-99,10958,1999,March,1,Monday,3,1
8-Mar-99,10749,1999,March,8,Monday,3,1
15-Mar-99,10830,1999,March,15,Monday,3,1
22-Mar-99,10743,1999,March,22,Monday,3,1
29-Mar-99,11259,1999,March,29,Monday,3,1
1-May-00,11510,2000,May,1,Monday,5,1
8-May-00,11494,2000,May,8,Monday,5,1
15-May-00,11451.5,2000,May,15,Monday,5,1
22-May-00,11473.5,2000,May,22,Monday,5,1
29-May-00,8185.5,2000,May,29,Monday,5,1
7-May-01,11533.5,2001,May,7,Monday,5,1
14-May-01,11460,2001,May,14,Monday,5,1
21-May-01,11539,2001,May,21,Monday,5,1
28-May-01,7901.5,2001,May,28,Monday,5,1
6-May-02,11264.5,2002,May,6,Monday,5,1
13-May-02,11319.5,2002,May,13,Monday,5,1
20-May-02,11678,2002,May,20,Monday,5,1
27-May-02,7716,2002,May,27,Monday,5,1
5-May-03,11907.5,2003,May,5,Monday,5,1
12-May-03,12030.5,2003,May,12,Monday,5,1
19-May-03,11923,2003,May,19,Monday,5,1
26-May-03,7879,2003,May,26,Monday,5,1
3-May-04,11839,2004,May,3,Monday,5,1
10-May-04,12243,2004,May,10,Monday,5,1
17-May-04,12172,2004,May,17,Monday,5,1
24-May-04,12341,2004,May,24,Monday,5,1
31-May-04,7869,2004,May,31,Monday,5,1
2-May-05,11980,2005,May,2,Monday,5,1
9-May-05,12155,2005,May,9,Monday,5,1
16-May-05,12307,2005,May,16,Monday,5,1
23-May-05,12445,2005,May,23,Monday,5,1
30-May-05,7886,2005,May,30,Monday,5,1
1-May-06,12248,2006,May,1,Monday,5,1
8-May-06,12355,2006,May,8,Monday,5,1
15-May-06,12476,2006,May,15,Monday,5,1
22-May-06,12775,2006,May,22,Monday,5,1
29-May-06,8099,2006,May,29,Monday,5,1
7-May-07,12250,2007,May,7,Monday,5,1
14-May-07,12552,2007,May,14,Monday,5,1
21-May-07,12816,2007,May,21,Monday,5,1
28-May-07,7917,2007,May,28,Monday,5,1
5-May-08,12480,2008,May,5,Monday,5,1
12-May-08,12613,2008,May,12,Monday,5,1
19-May-08,12614,2008,May,19,Monday,5,1
26-May-08,7948,2008,May,26,Monday,5,1
4-May-09,12126,2009,May,4,Monday,5,1
11-May-09,12410,2009,May,11,Monday,5,1
18-May-09,12467,2009,May,18,Monday,5,1
25-May-09,8058,2009,May,25,Monday,5,1
3-May-10,11995,2010,May,3,Monday,5,1
10-May-10,12286,2010,May,10,Monday,5,1
17-May-10,11953,2010,May,17,Monday,5,1
24-May-10,11893,2010,May,24,Monday,5,1
31-May-10,7436,2010,May,31,Monday,5,1
2-May-11,11595,2011,May,2,Monday,5,1
9-May-11,11511,2011,May,9,Monday,5,1
16-May-11,11899,2011,May,16,Monday,5,1
23-May-11,11896,2011,May,23,Monday,5,1
30-May-11,7492,2011,May,30,Monday,5,1
7-May-12,11424,2012,May,7,Monday,5,1
14-May-12,11763,2012,May,14,Monday,5,1
21-May-12,11919,2012,May,21,Monday,5,1
28-May-12,7532,2012,May,28,Monday,5,1
6-May-13,11316,2013,May,6,Monday,5,1
13-May-13,11289,2013,May,13,Monday,5,1
20-May-13,11968,2013,May,20,Monday,5,1
27-May-13,7351,2013,May,27,Monday,5,1
5-May-14,11788,2014,May,5,Monday,5,1
12-May-14,11671,2014,May,12,Monday,5,1
19-May-14,11925,2014,May,19,Monday,5,1
26-May-14,7657,2014,May,26,Monday,5,1
2-May-94,11169,1994,May,2,Monday,5,1
9-May-94,10914,1994,May,9,Monday,5,1
16-May-94,11103,1994,May,16,Monday,5,1
23-May-94,11434,1994,May,23,Monday,5,1
30-May-94,8468,1994,May,30,Monday,5,1
1-May-95,11090,1995,May,1,Monday,5,1
8-May-95,10790,1995,May,8,Monday,5,1
15-May-95,11143,1995,May,15,Monday,5,1
22-May-95,11250,1995,May,22,Monday,5,1
29-May-95,8379,1995,May,29,Monday,5,1
6-May-96,10585,1996,May,6,Monday,5,1
13-May-96,10291,1996,May,13,Monday,5,1
20-May-96,11073,1996,May,20,Monday,5,1
27-May-96,8034,1996,May,27,Monday,5,1
5-May-97,10982,1997,May,5,Monday,5,1
12-May-97,11247,1997,May,12,Monday,5,1
19-May-97,11189,1997,May,19,Monday,5,1
26-May-97,8079,1997,May,26,Monday,5,1
4-May-98,11071,1998,May,4,Monday,5,1
11-May-98,10760,1998,May,11,Monday,5,1
18-May-98,11228,1998,May,18,Monday,5,1
25-May-98,7953,1998,May,25,Monday,5,1
3-May-99,10972,1999,May,3,Monday,5,1
10-May-99,11158,1999,May,10,Monday,5,1
17-May-99,11106,1999,May,17,Monday,5,1
24-May-99,11340,1999,May,24,Monday,5,1
31-May-99,7843,1999,May,31,Monday,5,1
3-Jul-00,11212.5,2000,July,3,Monday,7,1
10-Jul-00,12290.5,2000,July,10,Monday,7,1
17-Jul-00,11964.5,2000,July,17,Monday,7,1
24-Jul-00,12022,2000,July,24,Monday,7,1
31-Jul-00,11743,2000,July,31,Monday,7,1
2-Jul-01,12272,2001,July,2,Monday,7,1
9-Jul-01,11915,2001,July,9,Monday,7,1
16-Jul-01,12271.5,2001,July,16,Monday,7,1
23-Jul-01,11967.5,2001,July,23,Monday,7,1
30-Jul-01,12031,2001,July,30,Monday,7,1
1-Jul-02,12490.5,2002,July,1,Monday,7,1
8-Jul-02,12156.5,2002,July,8,Monday,7,1
15-Jul-02,12273,2002,July,15,Monday,7,1
22-Jul-02,12071.5,2002,July,22,Monday,7,1
29-Jul-02,12054.5,2002,July,29,Monday,7,1
7-Jul-03,12518.5,2003,July,7,Monday,7,1
14-Jul-03,12174.5,2003,July,14,Monday,7,1
21-Jul-03,12330,2003,July,21,Monday,7,1
28-Jul-03,12348,2003,July,28,Monday,7,1
5-Jul-04,8978,2004,July,5,Monday,7,1
12-Jul-04,12621,2004,July,12,Monday,7,1
19-Jul-04,12286,2004,July,19,Monday,7,1
26-Jul-04,12266,2004,July,26,Monday,7,1
4-Jul-05,7733,2005,July,4,Monday,7,1
11-Jul-05,12626,2005,July,11,Monday,7,1
18-Jul-05,12698,2005,July,18,Monday,7,1
25-Jul-05,12651,2005,July,25,Monday,7,1
3-Jul-06,11867,2006,July,3,Monday,7,1
10-Jul-06,13306,2006,July,10,Monday,7,1
17-Jul-06,13454,2006,July,17,Monday,7,1
24-Jul-06,13075,2006,July,24,Monday,7,1
31-Jul-06,12791,2006,July,31,Monday,7,1
2-Jul-07,13794,2007,July,2,Monday,7,1
9-Jul-07,13473,2007,July,9,Monday,7,1
16-Jul-07,13483,2007,July,16,Monday,7,1
23-Jul-07,13293,2007,July,23,Monday,7,1
30-Jul-07,13439,2007,July,30,Monday,7,1
7-Jul-08,13340,2008,July,7,Monday,7,1
14-Jul-08,12881,2008,July,14,Monday,7,1
21-Jul-08,13053,2008,July,21,Monday,7,1
28-Jul-08,13054,2008,July,28,Monday,7,1
6-Jul-09,12415,2009,July,6,Monday,7,1
13-Jul-09,12570,2009,July,13,Monday,7,1
20-Jul-09,12612,2009,July,20,Monday,7,1
27-Jul-09,12684,2009,July,27,Monday,7,1
5-Jul-10,8444,2010,July,5,Monday,7,1
12-Jul-10,12408,2010,July,12,Monday,7,1
19-Jul-10,11865,2010,July,19,Monday,7,1
26-Jul-10,12262,2010,July,26,Monday,7,1
4-Jul-11,7541,2011,July,4,Monday,7,1
11-Jul-11,12617,2011,July,11,Monday,7,1
18-Jul-11,12414,2011,July,18,Monday,7,1
25-Jul-11,12126,2011,July,25,Monday,7,1
2-Jul-12,12837,2012,July,2,Monday,7,1
9-Jul-12,12333,2012,July,9,Monday,7,1
16-Jul-12,12380,2012,July,16,Monday,7,1
23-Jul-12,12553,2012,July,23,Monday,7,1
30-Jul-12,12061,2012,July,30,Monday,7,1
1-Jul-13,12558,2013,July,1,Monday,7,1
8-Jul-13,12493,2013,July,8,Monday,7,1
15-Jul-13,12506,2013,July,15,Monday,7,1
22-Jul-13,12544,2013,July,22,Monday,7,1
29-Jul-13,12096,2013,July,29,Monday,7,1
7-Jul-14,13038,2014,July,7,Monday,7,1
14-Jul-14,12394,2014,July,14,Monday,7,1
21-Jul-14,12497,2014,July,21,Monday,7,1
28-Jul-14,12532,2014,July,28,Monday,7,1
4-Jul-94,8564,1994,July,4,Monday,7,1
11-Jul-94,11567,1994,July,11,Monday,7,1
18-Jul-94,11561,1994,July,18,Monday,7,1
25-Jul-94,11757,1994,July,25,Monday,7,1
3-Jul-95,10623,1995,July,3,Monday,7,1
10-Jul-95,11618,1995,July,10,Monday,7,1
17-Jul-95,11461,1995,July,17,Monday,7,1
24-Jul-95,11501,1995,July,24,Monday,7,1
31-Jul-95,11298,1995,July,31,Monday,7,1
1-Jul-96,11779,1996,July,1,Monday,7,1
8-Jul-96,11385,1996,July,8,Monday,7,1
15-Jul-96,11421,1996,July,15,Monday,7,1
22-Jul-96,11164,1996,July,22,Monday,7,1
29-Jul-96,11232,1996,July,29,Monday,7,1
7-Jul-97,11501,1997,July,7,Monday,7,1
14-Jul-97,11198,1997,July,14,Monday,7,1
21-Jul-97,11410,1997,July,21,Monday,7,1
28-Jul-97,11465,1997,July,28,Monday,7,1
6-Jul-98,11030,1998,July,6,Monday,7,1
13-Jul-98,11149,1998,July,13,Monday,7,1
20-Jul-98,11598,1998,July,20,Monday,7,1
27-Jul-98,11350,1998,July,27,Monday,7,1
5-Jul-99,8413,1999,July,5,Monday,7,1
12-Jul-99,11489,1999,July,12,Monday,7,1
19-Jul-99,11556,1999,July,19,Monday,7,1
26-Jul-99,11687,1999,July,26,Monday,7,1
2-Oct-00,12064,2000,October,2,Monday,10,1
9-Oct-00,11182.5,2000,October,9,Monday,10,1
16-Oct-00,11851.5,2000,October,16,Monday,10,1
23-Oct-00,11668,2000,October,23,Monday,10,1
30-Oct-00,11392.5,2000,October,30,Monday,10,1
1-Oct-01,12267,2001,October,1,Monday,10,1
8-Oct-01,11414.5,2001,October,8,Monday,10,1
15-Oct-01,11521.5,2001,October,15,Monday,10,1
22-Oct-01,11575.5,2001,October,22,Monday,10,1
29-Oct-01,11266,2001,October,29,Monday,10,1
7-Oct-02,11858.5,2002,October,7,Monday,10,1
14-Oct-02,11435.5,2002,October,14,Monday,10,1
21-Oct-02,11581.5,2002,October,21,Monday,10,1
28-Oct-02,11728,2002,October,28,Monday,10,1
6-Oct-03,12008,2003,October,6,Monday,10,1
13-Oct-03,11363.5,2003,October,13,Monday,10,1
20-Oct-03,11945,2003,October,20,Monday,10,1
27-Oct-03,11850.5,2003,October,27,Monday,10,1
4-Oct-04,12591,2004,October,4,Monday,10,1
11-Oct-04,11758,2004,October,11,Monday,10,1
18-Oct-04,12252,2004,October,18,Monday,10,1
25-Oct-04,12341,2004,October,25,Monday,10,1
3-Oct-05,12816,2005,October,3,Monday,10,1
10-Oct-05,12298,2005,October,10,Monday,10,1
17-Oct-05,12230,2005,October,17,Monday,10,1
24-Oct-05,12012,2005,October,24,Monday,10,1
31-Oct-05,10207,2005,October,31,Monday,10,1
2-Oct-06,13109,2006,October,2,Monday,10,1
9-Oct-06,12796,2006,October,9,Monday,10,1
16-Oct-06,12873,2006,October,16,Monday,10,1
23-Oct-06,12836,2006,October,23,Monday,10,1
30-Oct-06,12465,2006,October,30,Monday,10,1
1-Oct-07,13244,2007,October,1,Monday,10,1
8-Oct-07,12582,2007,October,8,Monday,10,1
15-Oct-07,12987,2007,October,15,Monday,10,1
22-Oct-07,12730,2007,October,22,Monday,10,1
29-Oct-07,12648,2007,October,29,Monday,10,1
6-Oct-08,12557,2008,October,6,Monday,10,1
13-Oct-08,11616,2008,October,13,Monday,10,1
20-Oct-08,12384,2008,October,20,Monday,10,1
27-Oct-08,12358,2008,October,27,Monday,10,1
5-Oct-09,12559,2009,October,5,Monday,10,1
12-Oct-09,12105,2009,October,12,Monday,10,1
19-Oct-09,12056,2009,October,19,Monday,10,1
26-Oct-09,12238,2009,October,26,Monday,10,1
4-Oct-10,12326,2010,October,4,Monday,10,1
11-Oct-10,12134,2010,October,11,Monday,10,1
18-Oct-10,11888,2010,October,18,Monday,10,1
25-Oct-10,12190,2010,October,25,Monday,10,1
3-Oct-11,12310,2011,October,3,Monday,10,1
10-Oct-11,11839,2011,October,10,Monday,10,1
17-Oct-11,11803,2011,October,17,Monday,10,1
24-Oct-11,11773,2011,October,24,Monday,10,1
31-Oct-11,9828,2011,October,31,Monday,10,1
1-Oct-12,12537,2012,October,1,Monday,10,1
8-Oct-12,11711,2012,October,8,Monday,10,1
15-Oct-12,12347,2012,October,15,Monday,10,1
22-Oct-12,12260,2012,October,22,Monday,10,1
29-Oct-12,11957,2012,October,29,Monday,10,1
7-Oct-13,11877,2013,October,7,Monday,10,1
14-Oct-13,11736,2013,October,14,Monday,10,1
21-Oct-13,11687,2013,October,21,Monday,10,1
28-Oct-13,12199,2013,October,28,Monday,10,1
6-Oct-14,11893,2014,October,6,Monday,10,1
13-Oct-14,11241,2014,October,13,Monday,10,1
20-Oct-14,11744,2014,October,20,Monday,10,1
27-Oct-14,12007,2014,October,27,Monday,10,1
3-Oct-94,11437,1994,October,3,Monday,10,1
10-Oct-94,11110,1994,October,10,Monday,10,1
17-Oct-94,11127,1994,October,17,Monday,10,1
24-Oct-94,11068,1994,October,24,Monday,10,1
31-Oct-94,9833,1994,October,31,Monday,10,1
2-Oct-95,11650,1995,October,2,Monday,10,1
9-Oct-95,10892,1995,October,9,Monday,10,1
16-Oct-95,10840,1995,October,16,Monday,10,1
23-Oct-95,10770,1995,October,23,Monday,10,1
30-Oct-95,10480,1995,October,30,Monday,10,1
7-Oct-96,11186,1996,October,7,Monday,10,1
14-Oct-96,10770,1996,October,14,Monday,10,1
21-Oct-96,10790,1996,October,21,Monday,10,1
28-Oct-96,10846,1996,October,28,Monday,10,1
6-Oct-97,11123,1997,October,6,Monday,10,1
13-Oct-97,10180,1997,October,13,Monday,10,1
20-Oct-97,10782,1997,October,20,Monday,10,1
27-Oct-97,10824,1997,October,27,Monday,10,1
5-Oct-98,11235,1998,October,5,Monday,10,1
12-Oct-98,10645,1998,October,12,Monday,10,1
19-Oct-98,10797,1998,October,19,Monday,10,1
26-Oct-98,10967,1998,October,26,Monday,10,1
4-Oct-99,11506,1999,October,4,Monday,10,1
11-Oct-99,11203,1999,October,11,Monday,10,1
18-Oct-99,11021,1999,October,18,Monday,10,1
25-Oct-99,11077,1999,October,25,Monday,10,1
4-Dec-00,11338.5,2000,December,4,Monday,12,1
11-Dec-00,11658.5,2000,December,11,Monday,12,1
18-Dec-00,12433,2000,December,18,Monday,12,1
25-Dec-00,6642.5,2000,December,25,Monday,12,1
3-Dec-01,11411.5,2001,December,3,Monday,12,1
10-Dec-01,11500,2001,December,10,Monday,12,1
17-Dec-01,12220.5,2001,December,17,Monday,12,1
24-Dec-01,7537,2001,December,24,Monday,12,1
31-Dec-01,10145,2001,December,31,Monday,12,1
2-Dec-02,11746,2002,December,2,Monday,12,1
9-Dec-02,11430,2002,December,9,Monday,12,1
16-Dec-02,12202.5,2002,December,16,Monday,12,1
23-Dec-02,11265.5,2002,December,23,Monday,12,1
30-Dec-02,13032,2002,December,30,Monday,12,1
1-Dec-03,12093,2003,December,1,Monday,12,1
8-Dec-03,11602,2003,December,8,Monday,12,1
15-Dec-03,12191.5,2003,December,15,Monday,12,1
22-Dec-03,13108,2003,December,22,Monday,12,1
29-Dec-03,12974,2003,December,29,Monday,12,1
6-Dec-04,12054,2004,December,6,Monday,12,1
13-Dec-04,11809,2004,December,13,Monday,12,1
20-Dec-04,13587,2004,December,20,Monday,12,1
27-Dec-04,12276,2004,December,27,Monday,12,1
5-Dec-05,12106,2005,December,5,Monday,12,1
12-Dec-05,12494,2005,December,12,Monday,12,1
19-Dec-05,13410,2005,December,19,Monday,12,1
26-Dec-05,8505,2005,December,26,Monday,12,1
4-Dec-06,12498,2006,December,4,Monday,12,1
11-Dec-06,12803,2006,December,11,Monday,12,1
18-Dec-06,13597,2006,December,18,Monday,12,1
25-Dec-06,6409,2006,December,25,Monday,12,1
3-Dec-07,12581,2007,December,3,Monday,12,1
10-Dec-07,12759,2007,December,10,Monday,12,1
17-Dec-07,13455,2007,December,17,Monday,12,1
24-Dec-07,7727,2007,December,24,Monday,12,1
31-Dec-07,11102,2007,December,31,Monday,12,1
1-Dec-08,13029,2008,December,1,Monday,12,1
8-Dec-08,12322,2008,December,8,Monday,12,1
15-Dec-08,12377,2008,December,15,Monday,12,1
22-Dec-08,13831,2008,December,22,Monday,12,1
29-Dec-08,13951,2008,December,29,Monday,12,1
7-Dec-09,11732,2009,December,7,Monday,12,1
14-Dec-09,12254,2009,December,14,Monday,12,1
21-Dec-09,13512,2009,December,21,Monday,12,1
28-Dec-09,13354,2009,December,28,Monday,12,1
6-Dec-10,11749,2010,December,6,Monday,12,1
13-Dec-10,11721,2010,December,13,Monday,12,1
20-Dec-10,13280,2010,December,20,Monday,12,1
27-Dec-10,12231,2010,December,27,Monday,12,1
5-Dec-11,11622,2011,December,5,Monday,12,1
12-Dec-11,12087,2011,December,12,Monday,12,1
19-Dec-11,12708,2011,December,19,Monday,12,1
26-Dec-11,8039,2011,December,26,Monday,12,1
3-Dec-12,11833,2012,December,3,Monday,12,1
10-Dec-12,11529,2012,December,10,Monday,12,1
17-Dec-12,11979,2012,December,17,Monday,12,1
24-Dec-12,7614,2012,December,24,Monday,12,1
31-Dec-12,10634,2012,December,31,Monday,12,1
2-Dec-13,12512,2013,December,2,Monday,12,1
9-Dec-13,11824,2013,December,9,Monday,12,1
16-Dec-13,12316,2013,December,16,Monday,12,1
23-Dec-13,12140,2013,December,23,Monday,12,1
30-Dec-13,13096,2013,December,30,Monday,12,1
1-Dec-14,12584,2014,December,1,Monday,12,1
8-Dec-14,11773,2014,December,8,Monday,12,1
15-Dec-14,12013,2014,December,15,Monday,12,1
22-Dec-14,12799,2014,December,22,Monday,12,1
29-Dec-14,12811,2014,December,29,Monday,12,1
5-Dec-94,10772,1994,December,5,Monday,12,1
12-Dec-94,11106,1994,December,12,Monday,12,1
19-Dec-94,11502,1994,December,19,Monday,12,1
26-Dec-94,8454,1994,December,26,Monday,12,1
4-Dec-95,10346,1995,December,4,Monday,12,1
11-Dec-95,10429,1995,December,11,Monday,12,1
18-Dec-95,11139,1995,December,18,Monday,12,1
25-Dec-95,7027,1995,December,25,Monday,12,1
2-Dec-96,10969,1996,December,2,Monday,12,1
9-Dec-96,10642,1996,December,9,Monday,12,1
16-Dec-96,11193,1996,December,16,Monday,12,1
23-Dec-96,10604,1996,December,23,Monday,12,1
30-Dec-96,11911,1996,December,30,Monday,12,1
1-Dec-97,11195,1997,December,1,Monday,12,1
8-Dec-97,10696,1997,December,8,Monday,12,1
15-Dec-97,11054,1997,December,15,Monday,12,1
22-Dec-97,12021,1997,December,22,Monday,12,1
29-Dec-97,12206,1997,December,29,Monday,12,1
7-Dec-98,10872,1998,December,7,Monday,12,1
14-Dec-98,11063,1998,December,14,Monday,12,1
21-Dec-98,12414,1998,December,21,Monday,12,1
28-Dec-98,11980,1998,December,28,Monday,12,1
6-Dec-99,10956,1999,December,6,Monday,12,1
13-Dec-99,10830,1999,December,13,Monday,12,1
20-Dec-99,12497,1999,December,20,Monday,12,1
27-Dec-99,11579,1999,December,27,Monday,12,1
7-Aug-00,11746,2000,August,7,Monday,8,1
14-Aug-00,11782.5,2000,August,14,Monday,8,1
21-Aug-00,11857,2000,August,21,Monday,8,1
28-Aug-00,11934,2000,August,28,Monday,8,1
6-Aug-01,11871.5,2001,August,6,Monday,8,1
13-Aug-01,11564,2001,August,13,Monday,8,1
20-Aug-01,12171.5,2001,August,20,Monday,8,1
27-Aug-01,11962,2001,August,27,Monday,8,1
5-Aug-02,12064.5,2002,August,5,Monday,8,1
12-Aug-02,12210.5,2002,August,12,Monday,8,1
19-Aug-02,12169.5,2002,August,19,Monday,8,1
26-Aug-02,12074,2002,August,26,Monday,8,1
4-Aug-03,12132,2003,August,4,Monday,8,1
11-Aug-03,12167.5,2003,August,11,Monday,8,1
18-Aug-03,12340,2003,August,18,Monday,8,1
25-Aug-03,12521,2003,August,25,Monday,8,1
2-Aug-04,12428,2004,August,2,Monday,8,1
9-Aug-04,12310,2004,August,9,Monday,8,1
16-Aug-04,12328,2004,August,16,Monday,8,1
23-Aug-04,12285,2004,August,23,Monday,8,1
30-Aug-04,12342,2004,August,30,Monday,8,1
1-Aug-05,12415,2005,August,1,Monday,8,1
8-Aug-05,12553,2005,August,8,Monday,8,1
15-Aug-05,12740,2005,August,15,Monday,8,1
22-Aug-05,12487,2005,August,22,Monday,8,1
29-Aug-05,12711,2005,August,29,Monday,8,1
7-Aug-06,13112,2006,August,7,Monday,8,1
14-Aug-06,13313,2006,August,14,Monday,8,1
21-Aug-06,13236,2006,August,21,Monday,8,1
28-Aug-06,13433,2006,August,28,Monday,8,1
6-Aug-07,13318,2007,August,6,Monday,8,1
13-Aug-07,13199,2007,August,13,Monday,8,1
20-Aug-07,13496,2007,August,20,Monday,8,1
27-Aug-07,13187,2007,August,27,Monday,8,1
4-Aug-08,13155,2008,August,4,Monday,8,1
11-Aug-08,13186,2008,August,11,Monday,8,1
18-Aug-08,13404,2008,August,18,Monday,8,1
25-Aug-08,13051,2008,August,25,Monday,8,1
3-Aug-09,12642,2009,August,3,Monday,8,1
10-Aug-09,12759,2009,August,10,Monday,8,1
17-Aug-09,13104,2009,August,17,Monday,8,1
24-Aug-09,12664,2009,August,24,Monday,8,1
31-Aug-09,12758,2009,August,31,Monday,8,1
2-Aug-10,12092,2010,August,2,Monday,8,1
9-Aug-10,12923,2010,August,9,Monday,8,1
16-Aug-10,12409,2010,August,16,Monday,8,1
23-Aug-10,12195,2010,August,23,Monday,8,1
30-Aug-10,12246,2010,August,30,Monday,8,1
1-Aug-11,12546,2011,August,1,Monday,8,1
8-Aug-11,12505,2011,August,8,Monday,8,1
15-Aug-11,12756,2011,August,15,Monday,8,1
22-Aug-11,12286,2011,August,22,Monday,8,1
29-Aug-11,12281,2011,August,29,Monday,8,1
6-Aug-12,12671,2012,August,6,Monday,8,1
