year,month,date_of_month,day_of_week,births
1970-01-01 00:00:00.000002002,7,1,1,12397
1970-01-01 00:00:00.000002002,7,2,2,13862
1970-01-01 00:00:00.000002002,7,3,3,13393
1970-01-01 00:00:00.000002002,7,4,4,9346
1970-01-01 00:00:00.000002002,7,5,5,11131
1970-01-01 00:00:00.000002002,7,6,6,8715
1970-01-01 00:00:00.000002002,7,7,7,7951
1970-01-01 00:00:00.000002002,7,8,1,12060
1970-01-01 00:00:00.000002002,7,9,2,13556
1970-01-01 00:00:00.000002002,7,10,3,12998
1970-01-01 00:00:00.000002002,7,11,4,12974
1970-01-01 00:00:00.000002002,7,12,5,12505
1970-01-01 00:00:00.000002002,7,13,6,8778
1970-01-01 00:00:00.000002002,7,14,7,7781
1970-01-01 00:00:00.000002002,7,15,1,12176
1970-01-01 00:00:00.000002002,7,16,2,13352
1970-01-01 00:00:00.000002002,7,17,3,13070
1970-01-01 00:00:00.000002002,7,18,4,13183
1970-01-01 00:00:00.000002002,7,19,5,12668
1970-01-01 00:00:00.000002002,7,20,6,8684
1970-01-01 00:00:00.000002002,7,21,7,7823
1970-01-01 00:00:00.000002002,7,22,1,11949
1970-01-01 00:00:00.000002002,7,23,2,13318
1970-01-01 00:00:00.000002002,7,24,3,12969
1970-01-01 00:00:00.000002002,7,25,4,13191
1970-01-01 00:00:00.000002002,7,26,5,12745
1970-01-01 00:00:00.000002002,7,27,6,8924
1970-01-01 00:00:00.000002002,7,28,7,7812
1970-01-01 00:00:00.000002002,7,29,1,11961
1970-01-01 00:00:00.000002002,7,30,2,13342
1970-01-01 00:00:00.000002002,7,31,3,13055
1970-01-01 00:00:00.000002002,8,1,4,13042
1970-01-01 00:00:00.000002002,8,2,5,12850
1970-01-01 00:00:00.000002002,8,3,6,8857
1970-01-01 00:00:00.000002002,8,4,7,7689
1970-01-01 00:00:00.000002002,8,5,1,11938
1970-01-01 00:00:00.000002002,8,6,2,13155
1970-01-01 00:00:00.000002002,8,7,3,12764
1970-01-01 00:00:00.000002002,8,8,4,13130
1970-01-01 00:00:00.000002002,8,9,5,12664
1970-01-01 00:00:00.000002002,8,10,6,8929
1970-01-01 00:00:00.000002002,8,11,7,7869
1970-01-01 00:00:00.000002002,8,12,1,12110
1970-01-01 00:00:00.000002002,8,13,2,13284
1970-01-01 00:00:00.000002002,8,14,3,13028
1970-01-01 00:00:00.000002002,8,15,4,13277
1970-01-01 00:00:00.000002002,8,16,5,12892
1970-01-01 00:00:00.000002002,8,17,6,9138
1970-01-01 00:00:00.000002002,8,18,7,7812
1970-01-01 00:00:00.000002002,8,19,1,12040
1970-01-01 00:00:00.000002002,8,20,2,13460
1970-01-01 00:00:00.000002002,8,21,3,13069
1970-01-01 00:00:00.000002002,8,22,4,12964
1970-01-01 00:00:00.000002002,8,23,5,12934
1970-01-01 00:00:00.000002002,8,24,6,8932
1970-01-01 00:00:00.000002002,8,25,7,7833
1970-01-01 00:00:00.000002002,8,26,1,11966
1970-01-01 00:00:00.000002002,8,27,2,13504
1970-01-01 00:00:00.000002002,8,28,3,13109
1970-01-01 00:00:00.000002002,8,29,4,13143
1970-01-01 00:00:00.000002002,8,30,5,13054
1970-01-01 00:00:00.000002002,8,31,6,8981
1970-01-01 00:00:00.000002002,9,1,7,7840
1970-01-01 00:00:00.000002002,9,2,1,8085
1970-01-01 00:00:00.000002002,9,3,2,12325
1970-01-01 00:00:00.000002002,9,4,3,13675
1970-01-01 00:00:00.000002002,9,5,4,13751
1970-01-01 00:00:00.000002002,9,6,5,13399
1970-01-01 00:00:00.000002002,9,7,6,9238
1970-01-01 00:00:00.000002002,9,8,7,7956
1970-01-01 00:00:00.000002002,9,9,1,12619
1970-01-01 00:00:00.000002002,9,10,2,13644
1970-01-01 00:00:00.000002002,9,11,3,12371
1970-01-01 00:00:00.000002002,9,12,4,13982
1970-01-01 00:00:00.000002002,9,13,5,12786
1970-01-01 00:00:00.000002002,9,14,6,9258
1970-01-01 00:00:00.000002002,9,15,7,8331
1970-01-01 00:00:00.000002002,9,16,1,12520
1970-01-01 00:00:00.000002002,9,17,2,13883
1970-01-01 00:00:00.000002002,9,18,3,13655
1970-01-01 00:00:00.000002002,9,19,4,13620
1970-01-01 00:00:00.000002002,9,20,5,13455
1970-01-01 00:00:00.000002002,9,21,6,9436
1970-01-01 00:00:00.000002002,9,22,7,8091
1970-01-01 00:00:00.000002002,9,23,1,12564
1970-01-01 00:00:00.000002002,9,24,2,13884
1970-01-01 00:00:00.000002002,9,25,3,13228
1970-01-01 00:00:00.000002002,9,26,4,13211
1970-01-01 00:00:00.000002002,9,27,5,13047
1970-01-01 00:00:00.000002002,9,28,6,9120
1970-01-01 00:00:00.000002002,9,29,7,7842
1970-01-01 00:00:00.000002002,9,30,1,11998
1970-01-01 00:00:00.000002002,10,1,2,13296
1970-01-01 00:00:00.000002002,10,2,3,13164
1970-01-01 00:00:00.000002002,10,3,4,12778
1970-01-01 00:00:00.000002002,10,4,5,12582
1970-01-01 00:00:00.000002002,10,5,6,8783
1970-01-01 00:00:00.000002002,10,6,7,7671
1970-01-01 00:00:00.000002002,10,7,1,11747
1970-01-01 00:00:00.000002002,10,8,2,12802
1970-01-01 00:00:00.000002002,10,9,3,12417
1970-01-01 00:00:00.000002002,10,10,4,12433
1970-01-01 00:00:00.000002002,10,11,5,12271
1970-01-01 00:00:00.000002002,10,12,6,8334
1970-01-01 00:00:00.000002002,10,13,7,7326
1970-01-01 00:00:00.000002002,10,14,1,11312
1970-01-01 00:00:00.000002002,10,15,2,12513
1970-01-01 00:00:00.000002002,10,16,3,12363
1970-01-01 00:00:00.000002002,10,17,4,12222
1970-01-01 00:00:00.000002002,10,18,5,11968
1970-01-01 00:00:00.000002002,10,19,6,8391
1970-01-01 00:00:00.000002002,10,20,7,7256
1970-01-01 00:00:00.000002002,10,21,1,11473
1970-01-01 00:00:00.000002002,10,22,2,12921
1970-01-01 00:00:00.000002002,10,23,3,12380
1970-01-01 00:00:00.000002002,10,24,4,12447
1970-01-01 00:00:00.000002002,10,25,5,12276
1970-01-01 00:00:00.000002002,10,26,6,8303
1970-01-01 00:00:00.000002002,10,27,7,7591
1970-01-01 00:00:00.000002002,10,28,1,11603
1970-01-01 00:00:00.000002002,10,29,2,12561
1970-01-01 00:00:00.000002002,10,30,3,12023
1970-01-01 00:00:00.000002002,10,31,4,10607
1970-01-01 00:00:00.000002002,11,1,5,12335
1970-01-01 00:00:00.000002002,11,2,6,8364
1970-01-01 00:00:00.000002002,11,3,7,7380
1970-01-01 00:00:00.000002002,11,4,1,11526
1970-01-01 00:00:00.000002002,11,5,2,12604
1970-01-01 00:00:00.000002002,11,6,3,12349
1970-01-01 00:00:00.000002002,11,7,4,12378
1970-01-01 00:00:00.000002002,11,8,5,12211
1970-01-01 00:00:00.000002002,11,9,6,8454
1970-01-01 00:00:00.000002002,11,10,7,7561
1970-01-01 00:00:00.000002002,11,11,1,11310
1970-01-01 00:00:00.000002002,11,12,2,12422
1970-01-01 00:00:00.000002002,11,13,3,11833
1970-01-01 00:00:00.000002002,11,14,4,12205
1970-01-01 00:00:00.000002002,11,15,5,12016
1970-01-01 00:00:00.000002002,11,16,6,8157
1970-01-01 00:00:00.000002002,11,17,7,7167
1970-01-01 00:00:00.000002002,11,18,1,11554
1970-01-01 00:00:00.000002002,11,19,2,12462
1970-01-01 00:00:00.000002002,11,20,3,12254
1970-01-01 00:00:00.000002002,11,21,4,12431
1970-01-01 00:00:00.000002002,11,22,5,12726
1970-01-01 00:00:00.000002002,11,23,6,8417
1970-01-01 00:00:00.000002002,11,24,7,7526
1970-01-01 00:00:00.000002002,11,25,1,12198
1970-01-01 00:00:00.000002002,11,26,2,13064
1970-01-01 00:00:00.000002002,11,27,3,11245
1970-01-01 00:00:00.000002002,11,28,4,7262
1970-01-01 00:00:00.000002002,11,29,5,9155
1970-01-01 00:00:00.000002002,11,30,6,8007
1970-01-01 00:00:00.000002002,12,1,7,7286
1970-01-01 00:00:00.000002002,12,2,1,11563
1970-01-01 00:00:00.000002002,12,3,2,12980
1970-01-01 00:00:00.000002002,12,4,3,12396
1970-01-01 00:00:00.000002002,12,5,4,12343
1970-01-01 00:00:00.000002002,12,6,5,11560
1970-01-01 00:00:00.000002002,12,7,6,8362
1970-01-01 00:00:00.000002002,12,8,7,7190
1970-01-01 00:00:00.000002002,12,9,1,11313
1970-01-01 00:00:00.000002002,12,10,2,12544
1970-01-01 00:00:00.000002002,12,11,3,12311
1970-01-01 00:00:00.000002002,12,12,4,12533
1970-01-01 00:00:00.000002002,12,13,5,11378
1970-01-01 00:00:00.000002002,12,14,6,8274
1970-01-01 00:00:00.000002002,12,15,7,7364
1970-01-01 00:00:00.000002002,12,16,1,12061
1970-01-01 00:00:00.000002002,12,17,2,13102
1970-01-01 00:00:00.000002002,12,18,3,13252
1970-01-01 00:00:00.000002002,12,19,4,13342
1970-01-01 00:00:00.000002002,12,20,5,13690
1970-01-01 00:00:00.000002002,12,21,6,8934
1970-01-01 00:00:00.000002002,12,22,7,7460
1970-01-01 00:00:00.000002002,12,23,1,11135
1970-01-01 00:00:00.000002002,12,24,2,8929
1970-01-01 00:00:00.000002002,12,25,3,6629
1970-01-01 00:00:00.000002002,12,26,4,10903
1970-01-01 00:00:00.000002002,12,27,5,13332
1970-01-01 00:00:00.000002002,12,28,6,8953
1970-01-01 00:00:00.000002002,12,29,7,7892
1970-01-01 00:00:00.000002002,12,30,1,12906
1970-01-01 00:00:00.000002002,12,31,2,12339
1970-01-01 00:00:00.000002003,1,1,3,7783
1970-01-01 00:00:00.000002003,1,2,4,10863
1970-01-01 00:00:00.000002003,1,3,5,11965
1970-01-01 00:00:00.000002003,1,4,6,8374
1970-01-01 00:00:00.000002003,1,5,7,7365
1970-01-01 00:00:00.000002003,1,6,1,11220
1970-01-01 00:00:00.000002003,1,7,2,12398
1970-01-01 00:00:00.000002003,1,8,3,11872
1970-01-01 00:00:00.000002003,1,9,4,11828
1970-01-01 00:00:00.000002003,1,10,5,12303
1970-01-01 00:00:00.000002003,1,11,6,8334
1970-01-01 00:00:00.000002003,1,12,7,7214
1970-01-01 00:00:00.000002003,1,13,1,11017
1970-01-01 00:00:00.000002003,1,14,2,12651
1970-01-01 00:00:00.000002003,1,15,3,11870
1970-01-01 00:00:00.000002003,1,16,4,11897
1970-01-01 00:00:00.000002003,1,17,5,11855
1970-01-01 00:00:00.000002003,1,18,6,8300
1970-01-01 00:00:00.000002003,1,19,7,7366
1970-01-01 00:00:00.000002003,1,20,1,10842
1970-01-01 00:00:00.000002003,1,21,2,12052
1970-01-01 00:00:00.000002003,1,22,3,11835
1970-01-01 00:00:00.000002003,1,23,4,11892
1970-01-01 00:00:00.000002003,1,24,5,11890
1970-01-01 00:00:00.000002003,1,25,6,8241
1970-01-01 00:00:00.000002003,1,26,7,7295
1970-01-01 00:00:00.000002003,1,27,1,11231
1970-01-01 00:00:00.000002003,1,28,2,12363
1970-01-01 00:00:00.000002003,1,29,3,11851
1970-01-01 00:00:00.000002003,1,30,4,12062
1970-01-01 00:00:00.000002003,1,31,5,11774
1970-01-01 00:00:00.000002003,2,1,6,8538
1970-01-01 00:00:00.000002003,2,2,7,7515
1970-01-01 00:00:00.000002003,2,3,1,11311
1970-01-01 00:00:00.000002003,2,4,2,12305
1970-01-01 00:00:00.000002003,2,5,3,11786
1970-01-01 00:00:00.000002003,2,6,4,12144
1970-01-01 00:00:00.000002003,2,7,5,12195
1970-01-01 00:00:00.000002003,2,8,6,8459
1970-01-01 00:00:00.000002003,2,9,7,7396
1970-01-01 00:00:00.000002003,2,10,1,11771
1970-01-01 00:00:00.000002003,2,11,2,12700
1970-01-01 00:00:00.000002003,2,12,3,12339
1970-01-01 00:00:00.000002003,2,13,4,12086
1970-01-01 00:00:00.000002003,2,14,5,12807
1970-01-01 00:00:00.000002003,2,15,6,8730
1970-01-01 00:00:00.000002003,2,16,7,7568
1970-01-01 00:00:00.000002003,2,17,1,10522
1970-01-01 00:00:00.000002003,2,18,2,12403
1970-01-01 00:00:00.000002003,2,19,3,12395
1970-01-01 00:00:00.000002003,2,20,4,12320
1970-01-01 00:00:00.000002003,2,21,5,12435
1970-01-01 00:00:00.000002003,2,22,6,8767
1970-01-01 00:00:00.000002003,2,23,7,7582
1970-01-01 00:00:00.000002003,2,24,1,11677
1970-01-01 00:00:00.000002003,2,25,2,12595
1970-01-01 00:00:00.000002003,2,26,3,12136
1970-01-01 00:00:00.000002003,2,27,4,12437
1970-01-01 00:00:00.000002003,2,28,5,12329
1970-01-01 00:00:00.000002003,3,1,6,8500
1970-01-01 00:00:00.000002003,3,2,7,7438
1970-01-01 00:00:00.000002003,3,3,1,12491
1970-01-01 00:00:00.000002003,3,4,2,12638
1970-01-01 00:00:00.000002003,3,5,3,12264
1970-01-01 00:00:00.000002003,3,6,4,12419
1970-01-01 00:00:00.000002003,3,7,5,12259
1970-01-01 00:00:00.000002003,3,8,6,8528
1970-01-01 00:00:00.000002003,3,9,7,7300
1970-01-01 00:00:00.000002003,3,10,1,11456
1970-01-01 00:00:00.000002003,3,11,2,12693
1970-01-01 00:00:00.000002003,3,12,3,12278
1970-01-01 00:00:00.000002003,3,13,4,12127
1970-01-01 00:00:00.000002003,3,14,5,12582
1970-01-01 00:00:00.000002003,3,15,6,8485
1970-01-01 00:00:00.000002003,3,16,7,7387
1970-01-01 00:00:00.000002003,3,17,1,11718
1970-01-01 00:00:00.000002003,3,18,2,12697
1970-01-01 00:00:00.000002003,3,19,3,12374
1970-01-01 00:00:00.000002003,3,20,4,12506
1970-01-01 00:00:00.000002003,3,21,5,12446
1970-01-01 00:00:00.000002003,3,22,6,8372
1970-01-01 00:00:00.000002003,3,23,7,7303
1970-01-01 00:00:00.000002003,3,24,1,11487
1970-01-01 00:00:00.000002003,3,25,2,12819
1970-01-01 00:00:00.000002003,3,26,3,12324
1970-01-01 00:00:00.000002003,3,27,4,12403
1970-01-01 00:00:00.000002003,3,28,5,12317
1970-01-01 00:00:00.000002003,3,29,6,8579
1970-01-01 00:00:00.000002003,3,30,7,7399
1970-01-01 00:00:00.000002003,3,31,1,11331
1970-01-01 00:00:00.000002003,4,1,2,11754
1970-01-01 00:00:00.000002003,4,2,3,12739
1970-01-01 00:00:00.000002003,4,3,4,12380
1970-01-01 00:00:00.000002003,4,4,5,12453
1970-01-01 00:00:00.000002003,4,5,6,8371
1970-01-01 00:00:00.000002003,4,6,7,7181
1970-01-01 00:00:00.000002003,4,7,1,11554
1970-01-01 00:00:00.000002003,4,8,2,12813
1970-01-01 00:00:00.000002003,4,9,3,12172
1970-01-01 00:00:00.000002003,4,10,4,12485
1970-01-01 00:00:00.000002003,4,11,5,12176
1970-01-01 00:00:00.000002003,4,12,6,8380
1970-01-01 00:00:00.000002003,4,13,7,7130
1970-01-01 00:00:00.000002003,4,14,1,11599
1970-01-01 00:00:00.000002003,4,15,2,12799
1970-01-01 00:00:00.000002003,4,16,3,12701
1970-01-01 00:00:00.000002003,4,17,4,12716
1970-01-01 00:00:00.000002003,4,18,5,11576
1970-01-01 00:00:00.000002003,4,19,6,8077
1970-01-01 00:00:00.000002003,4,20,7,7057
1970-01-01 00:00:00.000002003,4,21,1,11303
1970-01-01 00:00:00.000002003,4,22,2,12474
1970-01-01 00:00:00.000002003,4,23,3,12361
1970-01-01 00:00:00.000002003,4,24,4,12297
1970-01-01 00:00:00.000002003,4,25,5,12049
1970-01-01 00:00:00.000002003,4,26,6,8213
1970-01-01 00:00:00.000002003,4,27,7,7342
1970-01-01 00:00:00.000002003,4,28,1,11460
1970-01-01 00:00:00.000002003,4,29,2,12430
1970-01-01 00:00:00.000002003,4,30,3,12064
1970-01-01 00:00:00.000002003,5,1,4,12526
1970-01-01 00:00:00.000002003,5,2,5,12297
1970-01-01 00:00:00.000002003,5,3,6,8366
1970-01-01 00:00:00.000002003,5,4,7,7481
1970-01-01 00:00:00.000002003,5,5,1,11814
1970-01-01 00:00:00.000002003,5,6,2,12884
1970-01-01 00:00:00.000002003,5,7,3,12447
1970-01-01 00:00:00.000002003,5,8,4,12664
1970-01-01 00:00:00.000002003,5,9,5,12522
1970-01-01 00:00:00.000002003,5,10,6,8594
1970-01-01 00:00:00.000002003,5,11,7,7484
1970-01-01 00:00:00.000002003,5,12,1,11943
1970-01-01 00:00:00.000002003,5,13,2,12455
1970-01-01 00:00:00.000002003,5,14,3,12635
1970-01-01 00:00:00.000002003,5,15,4,12896
1970-01-01 00:00:00.000002003,5,16,5,12662
1970-01-01 00:00:00.000002003,5,17,6,8536
1970-01-01 00:00:00.000002003,5,18,7,7505
1970-01-01 00:00:00.000002003,5,19,1,11811
1970-01-01 00:00:00.000002003,5,20,2,12993
1970-01-01 00:00:00.000002003,5,21,3,13139
1970-01-01 00:00:00.000002003,5,22,4,13199
1970-01-01 00:00:00.000002003,5,23,5,12965
1970-01-01 00:00:00.000002003,5,24,6,8678
1970-01-01 00:00:00.000002003,5,25,7,7598
1970-01-01 00:00:00.000002003,5,26,1,7825
1970-01-01 00:00:00.000002003,5,27,2,12163
1970-01-01 00:00:00.000002003,5,28,3,13619
1970-01-01 00:00:00.000002003,5,29,4,13277
1970-01-01 00:00:00.000002003,5,30,5,13034
1970-01-01 00:00:00.000002003,5,31,6,8742
1970-01-01 00:00:00.000002003,6,1,7,7570
1970-01-01 00:00:00.000002003,6,2,1,11835
1970-01-01 00:00:00.000002003,6,3,2,12824
1970-01-01 00:00:00.000002003,6,4,3,12616
1970-01-01 00:00:00.000002003,6,5,4,12647
1970-01-01 00:00:00.000002003,6,6,5,12617
1970-01-01 00:00:00.000002003,6,7,6,8559
1970-01-01 00:00:00.000002003,6,8,7,7493
1970-01-01 00:00:00.000002003,6,9,1,11743
1970-01-01 00:00:00.000002003,6,10,2,13102
1970-01-01 00:00:00.000002003,6,11,3,12931
1970-01-01 00:00:00.000002003,6,12,4,12883
1970-01-01 00:00:00.000002003,6,13,5,11821
1970-01-01 00:00:00.000002003,6,14,6,8594
1970-01-01 00:00:00.000002003,6,15,7,7571
1970-01-01 00:00:00.000002003,6,16,1,12229
1970-01-01 00:00:00.000002003,6,17,2,13144
1970-01-01 00:00:00.000002003,6,18,3,12903
1970-01-01 00:00:00.000002003,6,19,4,12752
1970-01-01 00:00:00.000002003,6,20,5,12496
1970-01-01 00:00:00.000002003,6,21,6,8623
1970-01-01 00:00:00.000002003,6,22,7,7642
1970-01-01 00:00:00.000002003,6,23,1,12012
1970-01-01 00:00:00.000002003,6,24,2,13333
1970-01-01 00:00:00.000002003,6,25,3,13267
1970-01-01 00:00:00.000002003,6,26,4,13106
1970-01-01 00:00:00.000002003,6,27,5,12678
1970-01-01 00:00:00.000002003,6,28,6,8714
1970-01-01 00:00:00.000002003,6,29,7,7648
1970-01-01 00:00:00.000002003,6,30,1,12072
1970-01-01 00:00:00.000002003,7,1,2,13682
1970-01-01 00:00:00.000002003,7,2,3,13577
1970-01-01 00:00:00.000002003,7,3,4,13247
1970-01-01 00:00:00.000002003,7,4,5,9364
1970-01-01 00:00:00.000002003,7,5,6,8209
1970-01-01 00:00:00.000002003,7,6,7,7789
1970-01-01 00:00:00.000002003,7,7,1,12407
1970-01-01 00:00:00.000002003,7,8,2,13626
1970-01-01 00:00:00.000002003,7,9,3,13286
1970-01-01 00:00:00.000002003,7,10,4,13381
1970-01-01 00:00:00.000002003,7,11,5,12878
1970-01-01 00:00:00.000002003,7,12,6,8776
1970-01-01 00:00:00.000002003,7,13,7,7867
1970-01-01 00:00:00.000002003,7,14,1,12068
1970-01-01 00:00:00.000002003,7,15,2,13434
1970-01-01 00:00:00.000002003,7,16,3,13224
1970-01-01 00:00:00.000002003,7,17,4,13444
1970-01-01 00:00:00.000002003,7,18,5,13013
1970-01-01 00:00:00.000002003,7,19,6,8787
1970-01-01 00:00:00.000002003,7,20,7,7954
1970-01-01 00:00:00.000002003,7,21,1,12241
1970-01-01 00:00:00.000002003,7,22,2,13522
1970-01-01 00:00:00.000002003,7,23,3,13312
1970-01-01 00:00:00.000002003,7,24,4,13355
1970-01-01 00:00:00.000002003,7,25,5,12825
1970-01-01 00:00:00.000002003,7,26,6,8862
1970-01-01 00:00:00.000002003,7,27,7,7740
1970-01-01 00:00:00.000002003,7,28,1,12262
1970-01-01 00:00:00.000002003,7,29,2,13562
1970-01-01 00:00:00.000002003,7,30,3,13295
1970-01-01 00:00:00.000002003,7,31,4,13237
1970-01-01 00:00:00.000002003,8,1,5,13001
1970-01-01 00:00:00.000002003,8,2,6,8740
1970-01-01 00:00:00.000002003,8,3,7,7702
1970-01-01 00:00:00.000002003,8,4,1,12031
1970-01-01 00:00:00.000002003,8,5,2,13437
1970-01-01 00:00:00.000002003,8,6,3,13123
1970-01-01 00:00:00.000002003,8,7,4,13315
1970-01-01 00:00:00.000002003,8,8,5,13145
1970-01-01 00:00:00.000002003,8,9,6,9109
1970-01-01 00:00:00.000002003,8,10,7,7852
1970-01-01 00:00:00.000002003,8,11,1,12053
1970-01-01 00:00:00.000002003,8,12,2,13698
1970-01-01 00:00:00.000002003,8,13,3,12955
1970-01-01 00:00:00.000002003,8,14,4,13152
1970-01-01 00:00:00.000002003,8,15,5,13011
1970-01-01 00:00:00.000002003,8,16,6,9189
1970-01-01 00:00:00.000002003,8,17,7,8018
1970-01-01 00:00:00.000002003,8,18,1,12243
1970-01-01 00:00:00.000002003,8,19,2,13561
1970-01-01 00:00:00.000002003,8,20,3,13196
1970-01-01 00:00:00.000002003,8,21,4,13339
1970-01-01 00:00:00.000002003,8,22,5,13222
1970-01-01 00:00:00.000002003,8,23,6,9071
1970-01-01 00:00:00.000002003,8,24,7,7858
1970-01-01 00:00:00.000002003,8,25,1,12411
1970-01-01 00:00:00.000002003,8,26,2,13723
1970-01-01 00:00:00.000002003,8,27,3,13594
1970-01-01 00:00:00.000002003,8,28,4,13839
1970-01-01 00:00:00.000002003,8,29,5,13547
1970-01-01 00:00:00.000002003,8,30,6,9225
1970-01-01 00:00:00.000002003,8,31,7,7743
1970-01-01 00:00:00.000002003,9,1,1,8059
1970-01-01 00:00:00.000002003,9,2,2,12389
1970-01-01 00:00:00.000002003,9,3,3,14119
1970-01-01 00:00:00.000002003,9,4,4,13870
1970-01-01 00:00:00.000002003,9,5,5,13616
1970-01-01 00:00:00.000002003,9,6,6,9257
1970-01-01 00:00:00.000002003,9,7,7,8064
1970-01-01 00:00:00.000002003,9,8,1,12504
1970-01-01 00:00:00.000002003,9,9,2,13615
1970-01-01 00:00:00.000002003,9,10,3,13908
1970-01-01 00:00:00.000002003,9,11,4,12932
1970-01-01 00:00:00.000002003,9,12,5,13621
1970-01-01 00:00:00.000002003,9,13,6,9444
1970-01-01 00:00:00.000002003,9,14,7,8415
1970-01-01 00:00:00.000002003,9,15,1,12846
1970-01-01 00:00:00.000002003,9,16,2,14145
1970-01-01 00:00:00.000002003,9,17,3,13686
1970-01-01 00:00:00.000002003,9,18,4,13781
1970-01-01 00:00:00.000002003,9,19,5,13325
1970-01-01 00:00:00.000002003,9,20,6,9522
1970-01-01 00:00:00.000002003,9,21,7,8383
1970-01-01 00:00:00.000002003,9,22,1,12766
1970-01-01 00:00:00.000002003,9,23,2,14036
1970-01-01 00:00:00.000002003,9,24,3,13578
1970-01-01 00:00:00.000002003,9,25,4,13651
1970-01-01 00:00:00.000002003,9,26,5,13600
1970-01-01 00:00:00.000002003,9,27,6,9039
1970-01-01 00:00:00.000002003,9,28,7,8060
1970-01-01 00:00:00.000002003,9,29,1,12291
1970-01-01 00:00:00.000002003,9,30,2,13122
1970-01-01 00:00:00.000002003,10,1,3,13138
1970-01-01 00:00:00.000002003,10,2,4,13383
1970-01-01 00:00:00.000002003,10,3,5,13013
1970-01-01 00:00:00.000002003,10,4,6,8876
1970-01-01 00:00:00.000002003,10,5,7,7653
1970-01-01 00:00:00.000002003,10,6,1,11912
1970-01-01 00:00:00.000002003,10,7,2,13241
1970-01-01 00:00:00.000002003,10,8,3,13237
1970-01-01 00:00:00.000002003,10,9,4,13047
1970-01-01 00:00:00.000002003,10,10,5,13058
1970-01-01 00:00:00.000002003,10,11,6,8620
1970-01-01 00:00:00.000002003,10,12,7,7713
1970-01-01 00:00:00.000002003,10,13,1,11272
1970-01-01 00:00:00.000002003,10,14,2,12995
1970-01-01 00:00:00.000002003,10,15,3,12690
1970-01-01 00:00:00.000002003,10,16,4,12499
1970-01-01 00:00:00.000002003,10,17,5,12404
1970-01-01 00:00:00.000002003,10,18,6,8432
1970-01-01 00:00:00.000002003,10,19,7,7454
1970-01-01 00:00:00.000002003,10,20,1,11817
1970-01-01 00:00:00.000002003,10,21,2,13032
1970-01-01 00:00:00.000002003,10,22,3,12780
1970-01-01 00:00:00.000002003,10,23,4,12568
1970-01-01 00:00:00.000002003,10,24,5,12325
1970-01-01 00:00:00.000002003,10,25,6,8444
1970-01-01 00:00:00.000002003,10,26,7,7696
1970-01-01 00:00:00.000002003,10,27,1,11745
1970-01-01 00:00:00.000002003,10,28,2,13173
1970-01-01 00:00:00.000002003,10,29,3,12705
1970-01-01 00:00:00.000002003,10,30,4,12359
1970-01-01 00:00:00.000002003,10,31,5,10767
1970-01-01 00:00:00.000002003,11,1,6,8342
1970-01-01 00:00:00.000002003,11,2,7,7568
1970-01-01 00:00:00.000002003,11,3,1,12200
1970-01-01 00:00:00.000002003,11,4,2,13060
1970-01-01 00:00:00.000002003,11,5,3,12761
1970-01-01 00:00:00.000002003,11,6,4,12564
1970-01-01 00:00:00.000002003,11,7,5,12291
1970-01-01 00:00:00.000002003,11,8,6,8575
1970-01-01 00:00:00.000002003,11,9,7,7341
1970-01-01 00:00:00.000002003,11,10,1,11890
1970-01-01 00:00:00.000002003,11,11,2,12917
1970-01-01 00:00:00.000002003,11,12,3,12463
1970-01-01 00:00:00.000002003,11,13,4,12206
1970-01-01 00:00:00.000002003,11,14,5,12219
1970-01-01 00:00:00.000002003,11,15,6,8163
1970-01-01 00:00:00.000002003,11,16,7,7375
1970-01-01 00:00:00.000002003,11,17,1,11723
1970-01-01 00:00:00.000002003,11,18,2,12994
1970-01-01 00:00:00.000002003,11,19,3,12658
1970-01-01 00:00:00.000002003,11,20,4,12710
1970-01-01 00:00:00.000002003,11,21,5,12770
1970-01-01 00:00:00.000002003,11,22,6,8473
1970-01-01 00:00:00.000002003,11,23,7,7249
1970-01-01 00:00:00.000002003,11,24,1,12803
1970-01-01 00:00:00.000002003,11,25,2,13399
1970-01-01 00:00:00.000002003,11,26,3,11767
1970-01-01 00:00:00.000002003,11,27,4,7224
1970-01-01 00:00:00.000002003,11,28,5,9271
1970-01-01 00:00:00.000002003,11,29,6,7913
1970-01-01 00:00:00.000002003,11,30,7,7205
1970-01-01 00:00:00.000002003,12,1,1,11973
1970-01-01 00:00:00.000002003,12,2,2,13122
1970-01-01 00:00:00.000002003,12,3,3,12884
1970-01-01 00:00:00.000002003,12,4,4,12372
1970-01-01 00:00:00.000002003,12,5,5,11901
1970-01-01 00:00:00.000002003,12,6,6,8132
1970-01-01 00:00:00.000002003,12,7,7,7241
1970-01-01 00:00:00.000002003,12,8,1,11496
1970-01-01 00:00:00.000002003,12,9,2,12699
1970-01-01 00:00:00.000002003,12,10,3,12470
1970-01-01 00:00:00.000002003,12,11,4,12242
1970-01-01 00:00:00.000002003,12,12,5,12237
1970-01-01 00:00:00.000002003,12,13,6,8150
1970-01-01 00:00:00.000002003,12,14,7,7337
1970-01-01 00:00:00.000002003,12,15,1,12064
1970-01-01 00:00:00.000002003,12,16,2,13350
1970-01-01 00:00:00.000002003,12,17,3,13106
1970-01-01 00:00:00.000002003,12,18,4,13594
1970-01-01 00:00:00.000002003,12,19,5,13434
